id,order_id,product_id,product_name,quantity,price,notes,created_at,updated_at
5beb910b-8677-45ad-b190-2471798025ea,edb02174-a1e7-4652-a8cd-d5da2397608e,ba5f75fd-f682-4a8b-bb82-db27b9a55a41,Hudacrush Beauty Professional Nude And Rose ...,3,14,,2025-12-13 21:52:55.077718,2025-12-13 21:52:55.077718
b3695d35-9b1c-45e0-9ded-b89e606d2566,3669f317-3965-45fe-b717-380826c5b061,d8da833b-0fcf-470b-a4e0-1da0e16040d9,V MART Women Printed Poly Cotton ...,2,7,,2025-12-09 02:30:11.077718,2025-12-09 02:30:11.077718
1f833043-e0bd-4a88-b72a-2b0ddcb98700,3669f317-3965-45fe-b717-380826c5b061,a4866716-ff7b-4c9d-9ac5-d185572d5377,Nike Sportswear,4,28,,2025-12-09 02:30:11.077718,2025-12-09 02:30:11.077718
c6b70716-2602-4c16-b5d2-1cfb56424981,8b433172-c45d-4557-afa4-26d58d590e64,c6c90c5d-bcf0-4066-8440-d9c67fcb4596,PRINTED MIDI DRESS,2,71,,2025-11-16 01:19:57.077718,2025-11-16 01:19:57.077718
21b16646-053e-4833-907f-ba2f58df5345,8b433172-c45d-4557-afa4-26d58d590e64,a6ab6330-21c4-4a39-acc7-ec1a0fea5671,Emma Creativity & Customization Embroidered Box ...,1,23,,2025-11-16 01:19:57.077718,2025-11-16 01:19:57.077718
147ff38e-81bb-4e26-b61d-6c2ef96bac41,c2e4769c-dfb1-400d-ad3a-e1ff088decd7,1288e241-c8b3-4caa-8b02-b5675dd7460a,KRPLUS® Clear Transparent 10 Inch Pre ...,3,15,,2025-12-31 04:53:23.077718,2025-12-31 04:53:23.077718
f8be2b14-ae79-49cd-a4d9-8ffd2ebf9206,c2e4769c-dfb1-400d-ad3a-e1ff088decd7,e3cca0e8-c640-4051-9244-3d2e001edf11,Styleville.in Women's Plain Regular fit Shirt ...,5,24,,2025-12-31 04:53:23.077718,2025-12-31 04:53:23.077718
4cd5bfdc-6f97-4759-9415-31fac0de89ed,c09b7f3d-e0a3-485c-b0e0-4397c9696768,63a46386-02dc-40a5-9c23-a24682c29a00,Avsar 18K (750) Diamond Earring AVE379YA ...,1,544,,2025-11-18 06:34:02.077718,2025-11-18 06:34:02.077718
85b618cd-75a2-43d2-ba36-d16427709d3e,98a1ae70-5ee1-4ee9-8a74-51d5b5d99f4e,2a6cefa2-e5f1-4831-b744-04f28ba33759,"Gnawlers Chicken V-Lucky Bone Dogs Treat, ...",5,5,,2026-04-19 10:17:43.077718,2026-04-19 10:17:43.077718
d2ef2a19-0783-4a5a-a9e4-4d85a643aa7a,98a1ae70-5ee1-4ee9-8a74-51d5b5d99f4e,f48f955d-9699-486f-9e9b-dc492d1b0db4,Cortina Eco Friendly Spandex 65 cm ...,1,40,,2026-04-19 10:17:43.077718,2026-04-19 10:17:43.077718
3d62521c-a718-4115-81af-4fc06b09665e,98a1ae70-5ee1-4ee9-8a74-51d5b5d99f4e,e54ec2db-66a4-4d29-822e-90cba7e74649,Mee Mee Premium Baby Grooming Care ...,1,10,,2026-04-19 10:17:43.077718,2026-04-19 10:17:43.077718
e15660e6-21f7-4ed5-b06d-73453aef0abf,98a1ae70-5ee1-4ee9-8a74-51d5b5d99f4e,e3d50860-8e89-48c4-9242-80fedafd72a7,Croatia® Slide Buckle 3/4 inch Metal ...,5,6,,2026-04-19 10:17:43.077718,2026-04-19 10:17:43.077718
41a92b23-e21d-4c28-8ac2-3f37cc609edd,98a1ae70-5ee1-4ee9-8a74-51d5b5d99f4e,6a8cce33-25f7-4116-b1c3-d6939afe4ff6,55-Professional Hair Straighteners Flat Iron Specially ...,4,11,,2026-04-19 10:17:43.077718,2026-04-19 10:17:43.077718
72fbc892-8aa2-4521-84c6-a1d7d70f6397,e08e261e-69ce-454b-9d1d-f2da21242042,3ea3b9cb-bb87-48f3-a544-16684ed9954e,duroflex Snuggle Fibre Pillow Pack of ...,2,10,,2026-04-08 21:45:24.077718,2026-04-08 21:45:24.077718
a878432a-92ab-4fe2-994a-07120d6e97a0,e08e261e-69ce-454b-9d1d-f2da21242042,f45d463e-ee5c-492a-8f56-87143c681013,ATHLETICZ RUNNING TRAINERS,3,71,,2026-04-08 21:45:24.077718,2026-04-08 21:45:24.077718
a3ef279c-a5e3-427a-b3e4-a93408f84d38,35f1e11d-fa32-4685-a7a8-73cead959ef6,283d9ba9-2165-428c-807f-2ef454f9ab08,GUTS AND GLORY Dog Toys chew ...,4,6,,2026-01-29 13:56:51.077718,2026-01-29 13:56:51.077718
892b3908-eaa4-476a-8d22-9098257cce9f,35f1e11d-fa32-4685-a7a8-73cead959ef6,443f9d95-b5bc-4157-9f84-7834fbf6e284,"PIRU 200ML Screen Cleaner, Laptop Cleaning ...",5,5,,2026-01-29 13:56:51.077718,2026-01-29 13:56:51.077718
c796931a-d62e-4f50-834b-cb05a669b59e,35f1e11d-fa32-4685-a7a8-73cead959ef6,5148baa5-d692-45f4-b4f5-01a580999f0a,Jasol Steel Pico Snap-on Foot for ...,3,8,,2026-01-29 13:56:51.077718,2026-01-29 13:56:51.077718
9e8156c4-3ef1-4959-8a4a-f95afec6c1cb,35f1e11d-fa32-4685-a7a8-73cead959ef6,2e9853fe-9f41-4ce2-8185-95ad874a15a5,Detachi Bike Tank Pad Sticker with ...,3,7,,2026-01-29 13:56:51.077718,2026-01-29 13:56:51.077718
eef234b5-cee1-4e4d-9ded-57cb9611db98,a840538a-d70e-4efd-b097-8e1ac570823f,b6349e0a-52f3-4b5b-bc64-3993ba1466cd,Shuang You  Mini Boost Wireless Portable ...,2,7,,2025-12-29 18:06:21.077718,2025-12-29 18:06:21.077718
321680c4-7030-4914-a55d-7e1e3b2dc260,a840538a-d70e-4efd-b097-8e1ac570823f,eb2c43ef-f69b-441e-9e71-b6ff64d32348,STRAPLESS DRESS,1,36,,2025-12-29 18:06:21.077718,2025-12-29 18:06:21.077718
22a1f8db-85c7-4f45-bdc1-341293393191,a840538a-d70e-4efd-b097-8e1ac570823f,121bd702-38cc-4058-a9ab-07423cbfb8a3,Amazon Brand – Umi Super Soft ...,4,12,,2025-12-29 18:06:21.077718,2025-12-29 18:06:21.077718
ddbedee6-89d6-4589-b808-070f7b43db29,b80be8dd-94de-455d-bd74-94350920ce43,9ff72323-5e79-4c5f-9d63-136f43c0d057,CROPPED TAILORED WAISTCOAT,5,36,,2026-02-27 21:03:12.077718,2026-02-27 21:03:12.077718
8b99ba56-f0ca-47c7-83f9-e7783b8e37f5,59051cbf-f527-4b10-a3f8-08b56fde888c,7194b8c5-aa6b-4ee7-9a7a-c7816142fff6,Protoner Angular Steel Multi Grip Chin ...,3,60,,2026-03-16 21:12:48.077718,2026-03-16 21:12:48.077718
38d08d6d-e555-426e-9287-99a51e96d045,59051cbf-f527-4b10-a3f8-08b56fde888c,69bbaf4e-7ddd-4673-b68b-90c6531efaf3,HUDACRUSH Dog Bath Brush Body Scrubber ...,2,6,,2026-03-16 21:12:48.077718,2026-03-16 21:12:48.077718
279fbbd4-76e5-4bd7-b6cb-c9bef31bcde7,2d5551f2-530b-4a41-93ab-c60318797252,f89cf128-6fb8-45fd-8d75-d3ad18688f81,KLEIO D Shape Structured Top Handle ...,4,30,,2025-12-02 00:25:30.077718,2025-12-02 00:25:30.077718
69502628-4f46-425d-a40c-b23ead0c3ba8,2d5551f2-530b-4a41-93ab-c60318797252,e076cfc4-ac8d-4265-b939-c9ca825fc282,Mukherjee Handicraft's Terracotta Wall Hanging Showpiece ...,2,10,,2025-12-02 00:25:30.077718,2025-12-02 00:25:30.077718
6416b2c4-1f43-4ac1-b8ec-c03764572b68,2d5551f2-530b-4a41-93ab-c60318797252,9e14adc5-3c49-4ef4-961c-0b8304f00feb,100% LINEN BLOUSE,1,39,,2025-12-02 00:25:30.077718,2025-12-02 00:25:30.077718
4f131e1a-e1c1-4671-bdcd-7a06b1b3fb4f,28701d15-f737-4f9b-8aa8-68fc2cf79b9a,0688bb8a-c470-4b0c-84b6-5d34d6084c56,PROWESS Latest Collection Bellies for Women's ...,4,15,,2026-01-21 06:40:50.077718,2026-01-21 06:40:50.077718
45656145-50d5-4ebf-9ede-99102b4e9211,28701d15-f737-4f9b-8aa8-68fc2cf79b9a,5539dbe9-52b0-4b06-8d6e-5a6ce530050b,MANNOL 9965 RADIATOR FLUSH COOLANT SYSTEM ...,3,7,,2026-01-21 06:40:50.077718,2026-01-21 06:40:50.077718
787cef11-c586-4f19-9814-b7869ff967c8,cd790b9a-3b26-479e-92b7-293742821b86,3a014c69-d63e-43c9-b942-0c06edfe49e0,ASYMMETRIC LINEN DRESS,1,59,,2026-01-14 13:10:54.077718,2026-01-14 13:10:54.077718
6db1bc44-842d-4183-a4c2-f7c0ea456af6,cd790b9a-3b26-479e-92b7-293742821b86,5ace8571-09d7-4980-8de5-9802fa776514,Mee Mee 5 in 1 Baby ...,4,36,,2026-01-14 13:10:54.077718,2026-01-14 13:10:54.077718
17ca6f7d-eba8-47fb-a2c0-fe8febfd339f,cd790b9a-3b26-479e-92b7-293742821b86,4176e26e-f421-48fa-9581-470a2c50c3b3,IndiWeaves Womens Faux Leather Bellies (87300-160-IW-8_Cream_8) ...,1,9,,2026-01-14 13:10:54.077718,2026-01-14 13:10:54.077718
dbf8c108-01aa-4076-bb72-7841fc1aca1e,abcd05c8-ee5c-4b34-90f2-a096e8a13502,2ecb557e-d330-46c9-80d3-3ee37f99ba12,TYPE-C Earphone for Oppo Reno7 Pro ...,1,10,,2026-01-28 22:30:57.077718,2026-01-28 22:30:57.077718
8af4b5fe-b591-407c-afd4-8157be1a64e7,abcd05c8-ee5c-4b34-90f2-a096e8a13502,db9c3458-6ca9-466c-8a47-04f5ec53791b,Antonio Banderas The Icon Eau De ...,5,30,,2026-01-28 22:30:57.077718,2026-01-28 22:30:57.077718
854f914d-a8c1-43f5-883b-cee8fe630a90,abcd05c8-ee5c-4b34-90f2-a096e8a13502,a1ea9505-99ee-4a95-9f2f-b76c85831e69,1st Step Yoyo Baby Stroller with ...,5,65,,2026-01-28 22:30:57.077718,2026-01-28 22:30:57.077718
ad799e0b-5ec5-4b66-a715-2844bb0b8ee2,abcd05c8-ee5c-4b34-90f2-a096e8a13502,adbf56e2-191a-4bd6-b32d-47a986813b5e,BEADED LINEN WAISTCOAT,5,39,,2026-01-28 22:30:57.077718,2026-01-28 22:30:57.077718
5bf9934b-7000-45c2-9e15-df415d7aa165,abcd05c8-ee5c-4b34-90f2-a096e8a13502,12521e2f-2f0f-4e45-9123-7011f9c67615,PAISLEY PRINT SHIRT - LIMITED EDITION,2,90,,2026-01-28 22:30:57.077718,2026-01-28 22:30:57.077718
a6a7d746-1270-4e23-ab05-0b105d68b7cd,2921ff89-911a-4b41-b9bc-5a5b6be09cb2,b73c8898-bcce-43ed-9f8c-41b8cf95c4a4,ARADHYA ` Fashion Jewellery Antique Silver ...,4,24,,2025-12-15 07:21:56.077718,2025-12-15 07:21:56.077718
ff6344d8-d7c5-4b89-a0fd-f675b93f7202,2921ff89-911a-4b41-b9bc-5a5b6be09cb2,aad62b3a-3a66-484d-8d0a-535fcd83637c,G LAB Ohm's Law Apparatus ...,3,36,,2025-12-15 07:21:56.077718,2025-12-15 07:21:56.077718
c55c62ff-576c-45bb-89ec-b99d7043d84f,5b1daaef-6bea-4e4c-805d-d3246c2f7472,1dc95255-53b7-4db0-a9e5-e74f1bbb0244,Heads Up For Tails Me-O Kitten ...,5,36,,2025-10-30 02:46:52.077718,2025-10-30 02:46:52.077718
a3e9702b-0d93-4877-9c8e-970b1eb80522,5b1daaef-6bea-4e4c-805d-d3246c2f7472,8c12cda7-935e-4d2d-bd7e-8f1e2532b83c,Vega Lark Victor Dull Black Silver ...,5,18,,2025-10-30 02:46:52.077718,2025-10-30 02:46:52.077718
eb0f0abd-75f9-4820-a487-d6373ee9f89a,5b1daaef-6bea-4e4c-805d-d3246c2f7472,1b5f4fc6-0acf-43a4-8638-2b99414a75e3,ARRON Steel Body 4.0 Red-Yellow Badminton ...,3,12,,2025-10-30 02:46:52.077718,2025-10-30 02:46:52.077718
ea5f33aa-e445-4747-bd98-85b1c7302a10,62c242df-1172-4f9c-ad33-bf909be39138,71809a82-966a-420a-bc04-8f50275aa0db,SKY HUB Wireless HD IP WiFi ...,3,54,,2025-11-06 13:47:03.077718,2025-11-06 13:47:03.077718
d9f2b58b-5a30-4866-9cae-945ba17f6831,62c242df-1172-4f9c-ad33-bf909be39138,01d262dc-fa3b-45c7-9d6a-0a1c3b389629,UJEAVETTE Camping Picnic Mat Blanket Pad ...,4,79,,2025-11-06 13:47:03.077718,2025-11-06 13:47:03.077718
a3927032-05a8-4a7d-a471-6f3d2eecac92,62c242df-1172-4f9c-ad33-bf909be39138,25383d07-d8da-4771-b1f1-9b8542068fe8,MAKE UP FOR LIFE 12 Hr ...,3,7,,2025-11-06 13:47:03.077718,2025-11-06 13:47:03.077718
77e36897-b985-4e3c-bbca-c67c252795ef,62c242df-1172-4f9c-ad33-bf909be39138,ed0d9303-1f3d-4c4a-847e-52f27522106e,THE LITTLE LOOKERS Disposable Bibs/Use & ...,4,19,,2025-11-06 13:47:03.077718,2025-11-06 13:47:03.077718
2a9249b1-f5bb-4b0b-9cc0-9ee6b561b44b,62c242df-1172-4f9c-ad33-bf909be39138,39a1a8b8-ad2a-4db2-8015-875a50a9220d,LONG SHINY DRESS,5,39,,2025-11-06 13:47:03.077718,2025-11-06 13:47:03.077718
e85e47dd-c75d-422f-ba41-7f6d4317e06c,c7613812-2980-454f-9e46-d1fba3861de1,faa115fa-027c-4ed4-8e2e-5129bb8a174e,SHOPEE E27 Double Light Socket with ...,3,17,,2025-10-23 17:59:21.077718,2025-10-23 17:59:21.077718
5ed6cde4-2f60-4cd9-9d7a-2e72eb19c435,c7613812-2980-454f-9e46-d1fba3861de1,cb4f2bb1-2552-42bc-9f80-5faaeaa67ea9,Amazon Brand - Presto! Dish Wash ...,1,5,,2025-10-23 17:59:21.077718,2025-10-23 17:59:21.077718
655f85ed-f381-40f3-be23-9a24084fe9d3,c7613812-2980-454f-9e46-d1fba3861de1,f86c1185-b9b8-4711-9a17-c9250ea8fecb,STAR CRAFT Wooden Spices Box Handcrafted ...,2,14,,2025-10-23 17:59:21.077718,2025-10-23 17:59:21.077718
a92be704-67b8-493a-87a8-ac108f191f49,2749ae5a-dddc-4912-8a2c-5d0bb0ea3e46,32dbbfef-6271-480f-9a20-6fa54396f63d,Lock & Lock Round Plastic Airtight ...,1,2,,2026-02-02 09:04:19.077718,2026-02-02 09:04:19.077718
