id,user_id,product_id
b8b3fb5b-7305-404a-a1c0-4ff04b720c04,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,145b29dc-c622-484a-b234-fff6030bab07
71aaacfc-396e-41f4-a1c4-61113691c15b,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,94f18ff3-e4e8-45b4-9eb0-303f5cb634f0
f5f0131e-7b53-4e66-99b8-e1af1d8bfcc0,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,79a43344-cb4a-45c0-892b-6811d5221350
d5191076-3782-4ef0-836f-1405e94d87f2,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,7ad49603-8eea-4021-ae16-7b65e95695f8
4985d53f-d467-4e11-bd05-7b26f3307428,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,1d7bc58f-8e77-4646-b993-a6e1ce33f9b8
cc5f287b-cdd6-4488-82ff-574def6337a0,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,f5468e7d-7c12-4327-9805-ea8b54735c6e
f6eec8f4-0f91-426f-8dbc-cee1af55699d,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,feb598df-3cdc-48cc-96b6-f19c1eb09188
07c8a901-ff87-4633-9099-daf8b5d79d67,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,17b45232-505f-42bf-a0dd-3b08b8987a3e
28a0076b-f3cf-4f8a-a970-7e2e2f095c45,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,b540bedb-a5ee-4fb0-99ee-2a4c638484fd
e4beefdf-1b2d-46b7-a2b0-6992a2198e3b,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,2c56de03-e0e4-4d6a-baed-f757fdd5e655
e73bdc80-0bd7-4e1b-a96b-a836b749f444,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,b51e7a71-3da5-414a-b389-5ec4c03a0d29
3c714bb8-b4a7-4bb2-a40f-ecb909b49cf9,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,308ba53a-20df-4fa8-b8d7-343a63a3bbf4
16f31a1a-8721-47fa-93f5-4e1647ad7c3d,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,490232cc-33c9-462f-a8b6-ef0d0b5dcafe
b775199d-19ad-4ee8-9725-03aa699cfc69,7147f4d3-dd09-4bfc-a3ed-3a955de63d1c,f09b1964-4454-4352-987d-6f33a6df0107
77128495-e506-4ca9-91e3-7d33c9dddcab,c70373d2-2d0a-49fd-9919-875c3ebc13cb,1d7214f8-e624-44dc-b778-7f289cedf7da
81a99a11-3616-4df8-be96-953c7000d54d,c70373d2-2d0a-49fd-9919-875c3ebc13cb,49668c7c-fbf8-4f1c-b380-a5b97dd818ff
7c5bd815-a390-4e6f-a9d2-47e8f92d4b78,c70373d2-2d0a-49fd-9919-875c3ebc13cb,17dc3126-0e27-4963-8462-13775e9a4d5e
a2a1a9a7-cd69-46d1-905d-acad95c3c039,c70373d2-2d0a-49fd-9919-875c3ebc13cb,9668e86c-e439-40f2-abf8-48d40587ef75
9cfb8643-8771-4ffc-b754-4dd443839982,c70373d2-2d0a-49fd-9919-875c3ebc13cb,f487421c-c02e-4a97-85b7-e77c59050feb
535d718c-3953-41ab-b695-6aa5979f1144,c70373d2-2d0a-49fd-9919-875c3ebc13cb,5acf7048-de2c-4203-92e2-0f5917ef9f3d
77fc2f02-147f-4db8-a52f-0aedd8c76717,c70373d2-2d0a-49fd-9919-875c3ebc13cb,3f1f8c40-04d2-424b-b252-22b2030e2afd
98fba6c0-a5a1-44fb-b2cb-889926659e34,c70373d2-2d0a-49fd-9919-875c3ebc13cb,3c95b094-a982-439b-93e7-cae40565a88d
97d39f56-b3c1-473b-ba9f-0f4512ca7ece,c70373d2-2d0a-49fd-9919-875c3ebc13cb,95b4bd6d-66bf-4985-a987-b776be9d78d9
e36694fe-ce29-4084-8d91-0659a557b502,c70373d2-2d0a-49fd-9919-875c3ebc13cb,d854c152-e803-4a9c-a3fb-1f2e5406d4c4
8b0966f3-7693-49ba-9e0d-7f59e5201436,c70373d2-2d0a-49fd-9919-875c3ebc13cb,877a2ca6-77c9-41fa-8265-c03d2b35d401
d2875033-a3a5-43bf-b1ab-5d8d63e1c20a,c70373d2-2d0a-49fd-9919-875c3ebc13cb,fe794bee-4705-4744-bc02-75c1b3ba8579
174306e8-ea0b-49ce-a29a-a366cb31e817,c70373d2-2d0a-49fd-9919-875c3ebc13cb,13a3d2fe-5c35-42cf-ad71-1d5a58c8834a
5b0ac07d-cded-4543-aba2-7cbf0e77f582,c70373d2-2d0a-49fd-9919-875c3ebc13cb,e2a5bc52-2616-494e-8c48-98f22e4f068c
40d240e6-8f5e-4aca-a28e-876d5477153f,c70373d2-2d0a-49fd-9919-875c3ebc13cb,8ae8a79d-2aa5-41a7-9d5d-56156546a1b9
4042eeb1-7486-4436-bdb4-4ceb8ed49ea6,c70373d2-2d0a-49fd-9919-875c3ebc13cb,b34857b8-13e2-45ce-aa70-bcfdac47e1c6
3d1436f5-a334-408b-b9ca-edb6c48f4dfa,c70373d2-2d0a-49fd-9919-875c3ebc13cb,db346b31-d8f3-4ab0-9a17-8f1ce387fe10
cb4f0744-06be-4915-a110-f7573e5f565b,c70373d2-2d0a-49fd-9919-875c3ebc13cb,7196e043-b167-4bc3-9f8a-bf56697bee03
3513c9f0-387b-4d2c-a082-5e6d0e0ebad5,c70373d2-2d0a-49fd-9919-875c3ebc13cb,e7a1e0ea-6444-438f-97b3-4d28965b2310
9a5fc371-de86-4b8a-8be3-b676efe56673,c70373d2-2d0a-49fd-9919-875c3ebc13cb,8ea39250-dfd5-46a1-b809-f3a559bbbfde
d4d10b15-a363-4162-844c-3925a7bc5f9a,c70373d2-2d0a-49fd-9919-875c3ebc13cb,738d1c40-192a-4435-b5c9-ae5edfad90be
e049e3fb-c770-4600-9275-c991d7fd09f1,c70373d2-2d0a-49fd-9919-875c3ebc13cb,422f3cd9-16ba-472e-8429-eea43ad1b835
322ed1dc-dfcb-44c8-89f5-0aa228abd2ef,c70373d2-2d0a-49fd-9919-875c3ebc13cb,2057658b-0fed-43bd-b8bc-1f717a4513d1
2fe4f9fe-5915-4e7e-bfac-93a58064aca1,c70373d2-2d0a-49fd-9919-875c3ebc13cb,7a36832f-29d4-446a-bd41-a604ee52f17d
a46239c5-cf5f-424e-8345-46e8fd33f20c,3ff7adbc-3ede-407e-bb8c-666156c3a84e,237c3763-a535-4fd0-937d-756b098de194
a7db17d1-c9df-49b2-bda1-e276819942b3,3ff7adbc-3ede-407e-bb8c-666156c3a84e,7156a4be-44ca-4c03-a28e-fe9cd7c48be1
535a4e64-deb2-49ab-b7db-860bf04aa3ae,3ff7adbc-3ede-407e-bb8c-666156c3a84e,1a9d7c15-804f-455e-82e7-008f53201708
c4033e4b-3d08-4ba8-b847-6eeaab64241b,3ff7adbc-3ede-407e-bb8c-666156c3a84e,db33cfa5-213f-4632-b9b2-2ca3d57e6eeb
d157a92a-df12-405a-8c02-22e7393253ce,3ff7adbc-3ede-407e-bb8c-666156c3a84e,0d746f17-a070-4fde-aa5e-73ada9211be3
fadb9b17-1f47-43c1-92bd-a310f07703c5,3ff7adbc-3ede-407e-bb8c-666156c3a84e,b25e8ff3-0357-4670-8cb5-ff1237da898e
f7b95754-5109-46ae-af40-dca9ad72d79a,3ff7adbc-3ede-407e-bb8c-666156c3a84e,b2987394-31d5-4c42-b299-4248c69fc018
9f4b8b20-c14c-4eba-a74c-964641912c36,3ff7adbc-3ede-407e-bb8c-666156c3a84e,e582b7d6-db1e-4b72-938a-df528d85e1ca
ab9031c5-2c4c-404c-a365-da3dbe4ab6b1,3ff7adbc-3ede-407e-bb8c-666156c3a84e,615015e1-92da-4cb2-a458-f98a05b3f180
7b8bf9ae-0f3b-4840-8da7-4a3ca661b164,3ff7adbc-3ede-407e-bb8c-666156c3a84e,2722a8f9-8a3c-4501-ba91-48c3d467456b
f06f6ac5-beb6-4b89-9b7c-bd29099ba7ba,3ff7adbc-3ede-407e-bb8c-666156c3a84e,98460a17-2165-4c49-9575-c177abc40069
6bbcc90d-61fc-4b06-98d9-2414c3e61aae,3ff7adbc-3ede-407e-bb8c-666156c3a84e,0f61e2b5-dd5b-4e6f-aa33-c2a666c27d89
a15d1b80-031b-42fb-bc8d-e2570021efaa,3ff7adbc-3ede-407e-bb8c-666156c3a84e,ac03d21a-a1ce-4080-b372-a6b8bdb72498
8d029993-9ce2-41d1-95e1-4f7997371cf8,60b6f64a-c87f-4cd3-8b16-244000e841fe,139bfc86-299b-48e5-a283-b671905f6937
38b8ae9e-ebe4-4293-8936-021f8b9aeb50,60b6f64a-c87f-4cd3-8b16-244000e841fe,b093797e-4576-40ed-84eb-f729c114ecaf
de61dc6a-c8ad-4d9d-aaf6-747e295377f0,60b6f64a-c87f-4cd3-8b16-244000e841fe,fea3a799-100d-4dd9-ba53-4962c5b05f3b
3d761a9a-5f23-4ddb-94d3-6af7bdb779af,60b6f64a-c87f-4cd3-8b16-244000e841fe,2b5cf0b4-1070-4724-b312-c35c4f338737
85fb4219-2ba6-4e61-9f77-fd52fd3f5b13,60b6f64a-c87f-4cd3-8b16-244000e841fe,ff1516e7-eb40-47b3-9df3-f5e1a3e49f5b
5819f97c-d244-4758-b32f-5ad995df060a,60b6f64a-c87f-4cd3-8b16-244000e841fe,30d8d72e-ee93-4e26-8ce3-25a674f61915
b97ead46-9101-43e5-8a80-09c2e2616ee7,60b6f64a-c87f-4cd3-8b16-244000e841fe,9ed53466-d8bc-427d-9ce9-6264c5aebb2f
6bff5ea3-87f3-4134-b10d-8dbd5da4f83b,60b6f64a-c87f-4cd3-8b16-244000e841fe,e9593f08-b183-445e-9b94-d637568efde2
c996968c-7fb3-41ad-99f3-1ac7440f868d,60b6f64a-c87f-4cd3-8b16-244000e841fe,7c9bf118-5b60-4fdd-92fd-1354c9005b3e
9d2bca82-9618-44a6-b38f-f32a95ac3dd4,60b6f64a-c87f-4cd3-8b16-244000e841fe,a10d2a8b-4019-4c25-8092-ebad089a0a9e
5162c150-27e7-4b7a-aed0-df5c61120ad2,60b6f64a-c87f-4cd3-8b16-244000e841fe,87029daa-60f5-4bc7-b957-5154fa7952eb
dfb8675f-3b72-46d4-840e-920c00d255d0,60b6f64a-c87f-4cd3-8b16-244000e841fe,07afdb2f-11ff-4837-a002-9ca8bdcecc48
4eee7ff7-6d6f-411b-9bc2-8a1a23d3fd72,60b6f64a-c87f-4cd3-8b16-244000e841fe,3ab621a3-0dbc-45a8-b626-a0c84715ac42
69daa43a-3be5-4529-8d56-409ddc3c6dbf,60b6f64a-c87f-4cd3-8b16-244000e841fe,7b0df643-b53e-4ee5-928e-602742aa70a2
c8777b70-92a7-4b4f-b921-7c079ac1a345,60b6f64a-c87f-4cd3-8b16-244000e841fe,1f4801ae-8d85-4e2e-a003-a9492cd1d4a0
ef90834b-a301-4dca-af57-7471787dbb6e,60b6f64a-c87f-4cd3-8b16-244000e841fe,32f26411-0829-4d37-bde3-092b5b6089b3
ded8176e-0c44-4dee-a734-5bbe6e597a2e,60b6f64a-c87f-4cd3-8b16-244000e841fe,643698ad-993d-4402-b2b0-5b1d3d41f495
eb0dc8f9-3090-4b00-b516-a1911c44d138,60b6f64a-c87f-4cd3-8b16-244000e841fe,3d33acea-7ac3-4b3b-9a69-51b4da3550e1
d8e6d924-c569-4df2-bf96-1fdca076edf4,60b6f64a-c87f-4cd3-8b16-244000e841fe,a8abcd55-a558-4f45-bbe1-508f2cae9451
dc42befb-5b60-46a1-8f29-8c3d991dac28,60b6f64a-c87f-4cd3-8b16-244000e841fe,aa13cf84-788d-47ab-a286-a386eb6a91a5
80525856-a9c6-416c-ac70-7c69dc555401,60b6f64a-c87f-4cd3-8b16-244000e841fe,bcc2ad0a-8ede-4090-b256-ef27c231238d
c556428e-8fde-4f96-98c7-fd906b8db35b,60b6f64a-c87f-4cd3-8b16-244000e841fe,410fa28c-0999-40fe-b6ae-6750502fe2b8
fb756588-3c1c-4e7b-88e7-7fdd99603e2e,60b6f64a-c87f-4cd3-8b16-244000e841fe,1963780b-4520-4502-a1ea-feb212224db7
80efe5e5-63f9-42cc-baa8-49d7ea328dd6,60b6f64a-c87f-4cd3-8b16-244000e841fe,17dc3126-0e27-4963-8462-13775e9a4d5e
75046136-2d7f-4d4a-a732-c8c8655531f5,60b6f64a-c87f-4cd3-8b16-244000e841fe,379fb810-8dd6-47c0-bbfd-2d31be90ae85
48885e3c-4d3d-4616-a2bf-36227060aef9,60b6f64a-c87f-4cd3-8b16-244000e841fe,8e90abb3-e087-444b-814c-4cc9ae57bd38
7f886c91-9b16-421f-8c1d-c72569524494,60b6f64a-c87f-4cd3-8b16-244000e841fe,c38ddedd-782e-4742-ba4a-320d0986a615
7a90917f-126e-409a-9acb-269ab2a6b99c,60b6f64a-c87f-4cd3-8b16-244000e841fe,26eb6a32-5f11-49f2-986c-fd5a8f754a81
1641b5a3-becd-41ae-8798-5968d343963e,60b6f64a-c87f-4cd3-8b16-244000e841fe,0a5511ed-0453-49f3-9e9e-eab4ef5905c8
f866016e-b5ac-4484-aa79-532c7f221e24,60b6f64a-c87f-4cd3-8b16-244000e841fe,daea203d-f30c-47d2-bf99-b7d5910d4f9a
ccb31b52-1ec2-4a2a-84ee-7b8f7a7ca82f,60b6f64a-c87f-4cd3-8b16-244000e841fe,12871cec-282f-49f9-aa1e-92d187f8231c
f5558453-bea7-4783-9887-91d7d33c7695,60b6f64a-c87f-4cd3-8b16-244000e841fe,ee57bbc9-5e83-4e81-9584-fefcf05cb799
2f3353e0-8255-401a-a2b5-066b7d63c44f,60b6f64a-c87f-4cd3-8b16-244000e841fe,5b24d3e0-b555-4e92-ae37-8e31699016cf
01458f28-75a3-46ee-a020-47f781561f79,60b6f64a-c87f-4cd3-8b16-244000e841fe,7af5b450-719c-44ec-a1fb-6459ce4b756b
aaafd0ce-8147-4651-b4b8-6945e6ebf070,60b6f64a-c87f-4cd3-8b16-244000e841fe,6ce7c432-d7b9-46ea-a3c0-a60cd9208e1b
39759cf4-3a5c-443d-a2e8-551566ec7b66,60b6f64a-c87f-4cd3-8b16-244000e841fe,f16cd3c6-afb1-4450-9c8f-5d00f501b163
b3c6d23b-7ff2-4c33-81d4-32e4ea938749,60b6f64a-c87f-4cd3-8b16-244000e841fe,bb4663ce-f134-43bf-a163-d10ed50eee72
2d285b64-167f-466c-9682-33b549cb887d,60b6f64a-c87f-4cd3-8b16-244000e841fe,0c8f4827-c1d1-4a3b-8429-0e15cb12962a
a60d37d3-d976-4a7f-913d-6ae562ea77ec,60b6f64a-c87f-4cd3-8b16-244000e841fe,d9aa0f69-55de-49f3-b2da-69024bff7cd0
4869eb42-5bc5-4e55-bd65-230e8ebee7f0,276bc786-71e1-43d5-a95f-d068aba82c89,375f00de-ee5d-43cd-8a9f-eb6ffd0f6647
7712ffc5-cf64-401a-8d9a-0468353c3dba,276bc786-71e1-43d5-a95f-d068aba82c89,3b40d52c-1359-474f-9a9b-099e49441b30
795d4333-3bb5-47b7-bddd-37734774c1c6,276bc786-71e1-43d5-a95f-d068aba82c89,ce2fe009-173d-4c0f-b63b-fbb4ad924384
8f1ebac1-e8e0-45ff-8acc-043c8ab0ba1d,276bc786-71e1-43d5-a95f-d068aba82c89,be7f5367-2e2b-4d93-b5d6-c188b9b7a901
50d81fd8-7052-4693-9bd9-baf98bb7a97b,276bc786-71e1-43d5-a95f-d068aba82c89,8a3722fc-867e-4c22-b46a-ba1a277968b7
920d2e74-dc1b-4dc6-8d46-b2fd5d84bd53,276bc786-71e1-43d5-a95f-d068aba82c89,63e1941a-ee73-4471-a57d-454aa9afe0f3
eec61c45-6064-4559-9bc5-ece143e5e3de,276bc786-71e1-43d5-a95f-d068aba82c89,aacdfedc-333c-4340-802f-ccba329a4c17
74b21ed3-bff2-45ed-b394-c7e143dafcbf,276bc786-71e1-43d5-a95f-d068aba82c89,29ee1843-c2a0-4af1-bdcd-ebcfe077dbc2
381373d6-12c5-424d-93a9-eeeacd686c20,276bc786-71e1-43d5-a95f-d068aba82c89,529c5709-a983-4ad6-8017-a3923be29f1c
239f8a67-7e3a-4759-be51-4bbf3f5f931a,276bc786-71e1-43d5-a95f-d068aba82c89,ffa77d98-d851-4287-a9e7-ab45965b50a6
00509b70-63c1-4d84-bb3d-a5f37233293a,276bc786-71e1-43d5-a95f-d068aba82c89,d1b42a99-23c8-4e5b-add1-06b3a961bbd1
7c80286b-8dfb-48f7-b2e6-8db8b9d5b475,276bc786-71e1-43d5-a95f-d068aba82c89,9866a720-c0ba-41d0-a31e-03e4dd914113
a093db9e-aeeb-46e8-bf84-cb0cc5e618c9,276bc786-71e1-43d5-a95f-d068aba82c89,138a5c3e-a855-4e52-9e4e-90ac7c676313
b8450401-bfac-4c6d-ac3e-f55ef872a6eb,276bc786-71e1-43d5-a95f-d068aba82c89,ac5011ca-15ef-4d33-b812-4ed99e8f4f8f
95f95e43-1ea8-44b6-9fe4-e3a904fed9a0,276bc786-71e1-43d5-a95f-d068aba82c89,1ebf509e-5ffb-41d0-8952-bc093accd109
ce0dc35f-8871-477b-878e-2696d9cfc4d3,276bc786-71e1-43d5-a95f-d068aba82c89,7c7d5fc8-4dd6-4798-b26a-e80e664a24c1
92598fa1-f527-4c0d-8dcf-e0615fc983e6,276bc786-71e1-43d5-a95f-d068aba82c89,4a5d3990-f13e-4898-88c9-1f33f0117a26
6638ea7b-bde4-4b7d-b938-31b426998698,276bc786-71e1-43d5-a95f-d068aba82c89,b51c8443-219d-4934-864f-c672b1d8e428
f849de78-4eb0-42eb-b206-e3c3da58cd8d,276bc786-71e1-43d5-a95f-d068aba82c89,4081194c-f72d-4e8d-bcca-0dd75c6bc121
85a72bb7-98fc-4f93-b46b-c43e4f8b2fba,276bc786-71e1-43d5-a95f-d068aba82c89,2867b31b-88d6-4535-b636-2b6f3db1394b
fa6caa77-4843-415d-a56c-f39bc5f80070,276bc786-71e1-43d5-a95f-d068aba82c89,c52d715c-3f5d-4009-946a-1ee1f6e3ab75
54e2ec19-56fa-461f-9e9d-090ac431961c,276bc786-71e1-43d5-a95f-d068aba82c89,8dd298dd-456e-4d0f-8a2f-c03ee635026c
57b9f5fb-62be-4cf9-9d2c-be1729e48eb1,276bc786-71e1-43d5-a95f-d068aba82c89,7818f167-ef0e-40ca-98a0-9e7e1686aa74
8dfc6376-2d0a-4c82-b9df-891d945d4c78,276bc786-71e1-43d5-a95f-d068aba82c89,0bc4b7d6-c049-4a75-8c5d-7c92d90c53fe
25ad498d-22a7-431f-a33a-88baf1ba1892,276bc786-71e1-43d5-a95f-d068aba82c89,432b9be9-2291-40e8-b68f-fa60fc2280fd
538d8036-a762-4e4c-a379-80bdb7b91dc3,276bc786-71e1-43d5-a95f-d068aba82c89,33b31291-9460-4b42-8619-4dcfad75249e
5677f57a-a6f7-4c0c-baa1-30b8f9a3204e,276bc786-71e1-43d5-a95f-d068aba82c89,a1ac866f-23cc-4ab7-9925-9c5d6ccd42b7
9ec47f51-b383-4f4c-ae8a-50e5f182d30d,276bc786-71e1-43d5-a95f-d068aba82c89,9a3d0ad1-72e3-4784-8a3c-c935c62076e1
c0b5772c-d1c9-4de6-a681-443f376a42b9,276bc786-71e1-43d5-a95f-d068aba82c89,314b0d9b-3dc8-4633-9a75-f046f336b4db
81aafb9c-916a-46d6-8db4-190614151033,276bc786-71e1-43d5-a95f-d068aba82c89,191d3779-938a-4266-9bf2-07352ec684b6
69307d9b-f358-4b12-9afb-8deb78040aa7,276bc786-71e1-43d5-a95f-d068aba82c89,ec32206d-7ba3-4331-81bf-1d2e02d9d72d
833ece87-cd39-453e-a8b1-c9c502eef5af,9c9b68e2-c59a-4d16-9d91-2c0f99203346,f8fe70cd-d058-4fdb-817a-c22c7652c8bb
